current_score,wickets_lost,overs_played,total_overs,innings,run_rate,target,runs_needed,wickets_remaining,required_run_rate,team_won,final_score
48,2,6.0,20,2,8.0,197,149,8,10.64,0,197.0
70,4,10.0,20,2,7.0,197,127,6,12.7,0,197.0
114,5,15.0,20,2,7.6,197,83,5,16.6,0,197.0
133,10,20.0,20,2,6.65,197,64,0,0.0,0,197.0
50,0,6.0,20,1,8.33,0,0,10,0.0,0,166.0
72,2,10.0,20,1,7.2,0,0,8,0.0,0,135.0
100,4,15.0,20,1,6.67,0,0,6,0.0,0,124.0
136,8,20.0,20,1,6.8,0,0,2,0.0,0,136.0
52,0,6.0,20,2,8.67,137,85,10,6.07,1,137.0
82,1,10.0,20,2,8.2,137,55,9,5.5,1,137.0
112,3,15.0,20,2,7.47,137,25,7,5.0,1,137.0
137,4,20.0,20,2,6.85,137,0,6,0.0,1,137.0
39,1,6.0,20,1,6.5,0,0,9,0.0,1,120.0
86,1,10.0,20,1,8.6,0,0,9,0.0,1,171.0
124,2,15.0,20,1,8.27,0,0,8,0.0,1,163.0
163,8,20.0,20,1,8.15,0,0,2,0.0,1,163.0
33,3,6.0,20,2,5.5,164,131,7,9.36,0,164.0
63,6,10.0,20,2,6.3,164,101,4,10.1,0,164.0
87,10,15.0,20,2,5.8,164,77,0,15.4,0,164.0
87,10,20.0,20,2,4.35,164,77,0,0.0,0,164.0
43,0,6.0,20,1,7.17,0,0,10,0.0,0,143.0
74,2,10.0,20,1,7.4,0,0,8,0.0,0,139.0
112,3,15.0,20,1,7.47,0,0,7,0.0,0,143.0
146,6,20.0,20,1,7.3,0,0,4,0.0,0,146.0
66,0,6.0,20,2,11.0,147,81,10,5.79,1,147.0
90,1,10.0,20,2,9.0,147,57,9,5.7,1,147.0
126,1,15.0,20,2,8.4,147,21,9,4.2,1,147.0
151,1,20.0,20,2,7.55,147,0,9,0.0,1,147.0
42,2,6.0,20,1,7.0,0,0,8,0.0,1,120.0
67,2,10.0,20,1,6.7,0,0,8,0.0,1,125.0
105,3,15.0,20,1,7.0,0,0,7,0.0,1,134.0
176,4,20.0,20,1,8.8,0,0,6,0.0,1,176.0
52,1,6.0,20,2,8.67,177,125,9,8.93,0,177.0
65,3,10.0,20,2,6.5,177,112,7,11.2,0,177.0
107,3,15.0,20,2,7.13,177,70,7,14.0,0,177.0
158,6,20.0,20,2,7.9,177,19,4,0.0,0,177.0
62,0,6.0,20,1,10.33,0,0,10,0.0,0,206.0
103,1,10.0,20,1,10.3,0,0,9,0.0,0,204.0
130,3,15.0,20,1,8.67,0,0,7,0.0,0,166.0
178,7,20.0,20,1,8.9,0,0,3,0.0,0,178.0
49,2,6.0,20,2,8.17,179,130,8,9.29,1,179.0
84,2,10.0,20,2,8.4,179,95,8,9.5,1,179.0
145,4,15.0,20,2,9.67,179,34,6,6.8,1,179.0
181,4,20.0,20,2,9.05,179,0,6,0.0,1,179.0
33,3,6.0,20,1,5.5,0,0,7,0.0,0,100.0
58,3,10.0,20,1,5.8,0,0,7,0.0,0,102.0
89,4,15.0,20,1,5.93,0,0,6,0.0,0,110.0
89,4,20.0,20,1,4.45,0,0,6,0.0,0,89.0
65,2,6.0,20,2,10.83,90,25,8,1.79,1,90.0
89,3,10.0,20,2,8.9,90,1,7,0.1,1,90.0
105,6,15.0,20,2,7.0,90,0,4,-3.0,1,90.0
105,6,20.0,20,2,5.25,90,0,4,0.0,1,90.0
32,1,6.0,20,1,5.33,0,0,9,0.0,1,100.0
53,3,10.0,20,1,5.3,0,0,7,0.0,1,100.0
82,5,15.0,20,1,5.47,0,0,5,0.0,1,100.0
135,6,20.0,20,1,6.75,0,0,4,0.0,1,135.0
26,3,6.0,20,2,4.33,136,110,7,7.86,0,136.0
49,3,10.0,20,2,4.9,136,87,7,8.7,0,136.0
76,4,15.0,20,2,5.07,136,60,6,12.0,0,136.0
125,8,20.0,20,2,6.25,136,11,2,0.0,0,136.0
43,1,6.0,20,1,7.17,0,0,9,0.0,1,133.0
70,1,10.0,20,1,7.0,0,0,9,0.0,1,139.0
126,3,15.0,20,1,8.4,0,0,7,0.0,1,161.0
170,6,20.0,20,1,8.5,0,0,4,0.0,1,170.0
42,0,6.0,20,2,7.0,171,129,10,9.21,0,171.0
67,2,10.0,20,2,6.7,171,104,8,10.4,0,171.0
97,5,15.0,20,2,6.47,171,74,5,14.8,0,171.0
141,8,20.0,20,2,7.05,171,30,2,0.0,0,171.0
32,3,6.0,20,1,5.33,0,0,7,0.0,0,100.0
69,5,10.0,20,1,6.9,0,0,5,0.0,0,106.0
87,8,15.0,20,1,5.8,0,0,2,0.0,0,104.0
97,10,20.0,20,1,4.85,0,0,0,0.0,0,97.0
87,2,6.0,20,2,14.5,98,11,8,0.79,1,98.0
98,2,10.0,20,2,9.8,98,0,8,0.0,1,98.0
98,2,15.0,20,2,6.53,98,0,8,0.0,1,98.0
98,2,20.0,20,2,4.9,98,0,8,0.0,1,98.0
39,2,6.0,20,1,6.5,0,0,8,0.0,0,111.0
62,5,10.0,20,1,6.2,0,0,5,0.0,0,100.0
92,7,15.0,20,1,6.13,0,0,3,0.0,0,110.0
136,9,20.0,20,1,6.8,0,0,1,0.0,0,136.0
57,0,6.0,20,2,9.5,137,80,10,5.71,1,137.0
78,2,10.0,20,2,7.8,137,59,8,5.9,1,137.0
108,2,15.0,20,2,7.2,137,29,8,5.8,1,137.0
138,4,20.0,20,2,6.9,137,0,6,0.0,1,137.0
30,1,6.0,20,1,5.0,0,0,9,0.0,1,100.0
99,1,10.0,20,1,9.9,0,0,9,0.0,1,197.0
173,1,15.0,20,1,11.53,0,0,9,0.0,1,235.0
232,2,20.0,20,1,11.6,0,0,8,0.0,1,232.0
34,3,6.0,20,2,5.67,233,199,7,14.21,0,233.0
69,4,10.0,20,2,6.9,233,164,6,16.4,0,233.0
97,8,15.0,20,2,6.47,233,136,2,27.2,0,233.0
121,10,20.0,20,2,6.05,233,112,0,0.0,0,233.0
41,2,6.0,20,1,6.83,0,0,8,0.0,1,117.0
64,3,10.0,20,1,6.4,0,0,7,0.0,1,113.0
101,4,15.0,20,1,6.73,0,0,6,0.0,1,125.0
152,5,20.0,20,1,7.6,0,0,5,0.0,1,152.0
40,1,6.0,20,2,6.67,153,113,9,8.07,0,153.0
63,2,10.0,20,2,6.3,153,90,8,9.0,0,153.0
90,3,15.0,20,2,6.0,153,63,7,12.6,0,153.0
141,5,20.0,20,2,7.05,153,12,5,0.0,0,153.0
29,2,6.0,20,1,4.83,0,0,8,0.0,0,100.0
54,3,10.0,20,1,5.4,0,0,7,0.0,0,100.0
81,5,15.0,20,1,5.4,0,0,5,0.0,0,100.0
118,7,20.0,20,1,5.9,0,0,3,0.0,0,118.0
44,1,6.0,20,2,7.33,119,75,9,5.36,1,119.0
74,2,10.0,20,2,7.4,119,45,8,4.5,1,119.0
114,2,15.0,20,2,7.6,119,5,8,1.0,1,119.0
119,3,20.0,20,2,5.95,119,0,7,0.0,1,119.0
26,2,6.0,20,1,4.33,0,0,8,0.0,0,100.0
55,2,10.0,20,1,5.5,0,0,8,0.0,0,103.0
94,3,15.0,20,1,6.27,0,0,7,0.0,0,120.0
133,5,20.0,20,1,6.65,0,0,5,0.0,0,133.0
52,0,6.0,20,2,8.67,134,82,10,5.86,1,134.0
97,0,10.0,20,2,9.7,134,37,10,3.7,1,134.0
134,0,15.0,20,2,8.93,134,0,10,0.0,1,134.0
134,0,20.0,20,2,6.7,134,0,10,0.0,1,134.0
58,0,6.0,20,1,9.67,0,0,10,0.0,1,193.0
85,0,10.0,20,1,8.5,0,0,10,0.0,1,178.0
147,1,15.0,20,1,9.8,0,0,9,0.0,1,199.0
198,2,20.0,20,1,9.9,0,0,8,0.0,1,198.0
45,2,6.0,20,2,7.5,199,154,8,11.0,0,199.0
77,2,10.0,20,2,7.7,199,122,8,12.2,0,199.0
99,5,15.0,20,2,6.6,199,100,5,20.0,0,199.0
116,10,20.0,20,2,5.8,199,83,0,0.0,0,199.0
23,4,6.0,20,1,3.83,0,0,6,0.0,0,100.0
36,4,10.0,20,1,3.6,0,0,6,0.0,0,100.0
79,5,15.0,20,1,5.27,0,0,5,0.0,0,100.0
128,8,20.0,20,1,6.4,0,0,2,0.0,0,128.0
44,1,6.0,20,2,7.33,129,85,9,6.07,1,129.0
80,2,10.0,20,2,8.0,129,49,8,4.9,1,129.0
104,2,15.0,20,2,6.93,129,25,8,5.0,1,129.0
129,2,20.0,20,2,6.45,129,0,8,0.0,1,129.0
46,2,6.0,20,1,7.67,0,0,8,0.0,0,131.0
81,3,10.0,20,1,8.1,0,0,7,0.0,0,143.0
121,3,15.0,20,1,8.07,0,0,7,0.0,0,154.0
175,7,20.0,20,1,8.75,0,0,3,0.0,0,175.0
54,1,6.0,20,2,9.0,176,122,9,8.71,1,176.0
84,2,10.0,20,2,8.4,176,92,8,9.2,1,176.0
110,4,15.0,20,2,7.33,176,66,6,13.2,1,176.0
178,5,20.0,20,2,8.9,176,0,5,0.0,1,176.0
44,1,6.0,20,1,7.33,0,0,9,0.0,0,136.0
73,2,10.0,20,1,7.3,0,0,8,0.0,0,137.0
122,3,15.0,20,1,8.13,0,0,7,0.0,0,156.0
175,4,20.0,20,1,8.75,0,0,6,0.0,0,175.0
25,2,6.0,20,2,4.17,176,151,8,10.79,1,176.0
62,2,10.0,20,2,6.2,176,114,8,11.4,1,176.0
110,3,15.0,20,2,7.33,176,66,7,13.2,1,176.0
177,4,20.0,20,2,8.85,176,0,6,0.0,1,176.0
25,4,6.0,20,1,4.17,0,0,6,0.0,0,100.0
49,4,10.0,20,1,4.9,0,0,6,0.0,0,100.0
102,5,15.0,20,1,6.8,0,0,5,0.0,0,122.0
147,7,20.0,20,1,7.35,0,0,3,0.0,0,147.0
62,0,6.0,20,2,10.33,148,86,10,6.14,1,148.0
87,2,10.0,20,2,8.7,148,61,8,6.1,1,148.0
120,4,15.0,20,2,8.0,148,28,6,5.6,1,148.0
148,6,20.0,20,2,7.4,148,0,4,0.0,1,148.0
68,0,6.0,20,1,11.33,0,0,10,0.0,1,226.0
111,0,10.0,20,1,11.1,0,0,10,0.0,1,233.0
150,2,15.0,20,1,10.0,0,0,8,0.0,1,198.0
185,4,20.0,20,1,9.25,0,0,6,0.0,1,185.0
52,2,6.0,20,2,8.67,186,134,8,9.57,0,186.0
80,3,10.0,20,2,8.0,186,106,7,10.6,0,186.0
103,7,15.0,20,2,6.87,186,83,3,16.6,0,186.0
142,8,20.0,20,2,7.1,186,44,2,0.0,0,186.0
56,0,6.0,20,1,9.33,0,0,10,0.0,1,186.0
94,0,10.0,20,1,9.4,0,0,10,0.0,1,197.0
161,1,15.0,20,1,10.73,0,0,9,0.0,1,218.0
205,5,20.0,20,1,10.25,0,0,5,0.0,1,205.0
47,2,6.0,20,2,7.83,206,159,8,11.36,0,206.0
69,5,10.0,20,2,6.9,206,137,5,13.7,0,206.0
107,7,15.0,20,2,7.13,206,99,3,19.8,0,206.0
147,8,20.0,20,2,7.35,206,59,2,0.0,0,206.0
42,2,6.0,20,1,7.0,0,0,8,0.0,0,120.0
75,3,10.0,20,1,7.5,0,0,7,0.0,0,132.0
95,5,15.0,20,1,6.33,0,0,5,0.0,0,113.0
112,10,20.0,20,1,5.6,0,0,0,0.0,0,112.0
53,0,6.0,20,2,8.83,113,60,10,4.29,1,113.0
76,3,10.0,20,2,7.6,113,37,7,3.7,1,113.0
100,3,15.0,20,2,6.67,113,13,7,2.6,1,113.0
115,3,20.0,20,2,5.75,113,0,7,0.0,1,113.0
46,4,6.0,20,1,7.67,0,0,6,0.0,0,110.0
85,6,10.0,20,1,8.5,0,0,4,0.0,0,131.0
97,9,15.0,20,1,6.47,0,0,1,0.0,0,116.0
97,9,20.0,20,1,4.85,0,0,1,0.0,0,97.0
48,0,6.0,20,2,8.0,98,50,10,3.57,1,98.0
87,2,10.0,20,2,8.7,98,11,8,1.1,1,98.0
100,2,15.0,20,2,6.67,98,0,8,-0.4,1,98.0
100,2,20.0,20,2,5.0,98,0,8,0.0,1,98.0
30,3,6.0,20,1,5.0,0,0,7,0.0,1,100.0
51,4,10.0,20,1,5.1,0,0,6,0.0,1,100.0
91,4,15.0,20,1,6.07,0,0,6,0.0,1,112.0
129,9,20.0,20,1,6.45,0,0,1,0.0,1,129.0
27,3,6.0,20,2,4.5,130,103,7,7.36,0,130.0
48,3,10.0,20,2,4.8,130,82,7,8.2,0,130.0
74,5,15.0,20,2,4.93,130,56,5,11.2,0,130.0
101,9,20.0,20,2,5.05,130,29,1,0.0,0,130.0
57,0,6.0,20,1,9.5,0,0,10,0.0,1,190.0
82,1,10.0,20,1,8.2,0,0,9,0.0,1,163.0
127,2,15.0,20,1,8.47,0,0,8,0.0,1,167.0
191,4,20.0,20,1,9.55,0,0,6,0.0,1,191.0
45,2,6.0,20,2,7.5,192,147,8,10.5,0,192.0
73,4,10.0,20,2,7.3,192,119,6,11.9,0,192.0
117,5,15.0,20,2,7.8,192,75,5,15.0,0,192.0
160,9,20.0,20,2,8.0,192,32,1,0.0,0,192.0
46,2,6.0,20,1,7.67,0,0,8,0.0,1,131.0
69,4,10.0,20,1,6.9,0,0,6,0.0,1,114.0
108,6,15.0,20,1,7.2,0,0,4,0.0,1,129.0
157,8,20.0,20,1,7.85,0,0,2,0.0,1,157.0
46,1,6.0,20,2,7.67,158,112,9,8.0,0,158.0
68,3,10.0,20,2,6.8,158,90,7,9.0,0,158.0
91,5,15.0,20,2,6.07,158,67,5,13.4,0,158.0
137,7,20.0,20,2,6.85,158,21,3,0.0,0,158.0
44,2,6.0,20,1,7.33,0,0,8,0.0,1,126.0
75,3,10.0,20,1,7.5,0,0,7,0.0,1,132.0
121,5,15.0,20,1,8.07,0,0,5,0.0,1,145.0
193,6,20.0,20,1,9.65,0,0,4,0.0,1,193.0
45,1,6.0,20,2,7.5,194,149,9,10.64,0,194.0
73,2,10.0,20,2,7.3,194,121,8,12.1,0,194.0
101,8,15.0,20,2,6.73,194,93,2,18.6,0,194.0
119,10,20.0,20,2,5.95,194,75,0,0.0,0,194.0
37,1,6.0,20,1,6.17,0,0,9,0.0,1,114.0
68,3,10.0,20,1,6.8,0,0,7,0.0,1,120.0
116,3,15.0,20,1,7.73,0,0,7,0.0,1,148.0
164,5,20.0,20,1,8.2,0,0,5,0.0,1,164.0
27,4,6.0,20,2,4.5,165,138,6,9.86,0,165.0
65,4,10.0,20,2,6.5,165,100,6,10.0,0,165.0
94,7,15.0,20,2,6.27,165,71,3,14.2,0,165.0
142,10,20.0,20,2,7.1,165,23,0,0.0,0,165.0
38,2,6.0,20,1,6.33,0,0,8,0.0,1,108.0
71,2,10.0,20,1,7.1,0,0,8,0.0,1,133.0
113,3,15.0,20,1,7.53,0,0,7,0.0,1,144.0
166,6,20.0,20,1,8.3,0,0,4,0.0,1,166.0
19,2,6.0,20,2,3.17,167,148,8,10.57,0,167.0
53,3,10.0,20,2,5.3,167,114,7,11.4,0,167.0
99,5,15.0,20,2,6.6,167,68,5,13.6,0,167.0
144,8,20.0,20,2,7.2,167,23,2,0.0,0,167.0
45,2,6.0,20,1,7.5,0,0,8,0.0,0,129.0
61,3,10.0,20,1,6.1,0,0,7,0.0,0,107.0
96,4,15.0,20,1,6.4,0,0,6,0.0,0,119.0
138,9,20.0,20,1,6.9,0,0,1,0.0,0,138.0
29,2,6.0,20,2,4.83,139,110,8,7.86,1,139.0
49,2,10.0,20,2,4.9,139,90,8,9.0,1,139.0
85,3,15.0,20,2,5.67,139,54,7,10.8,1,139.0
142,5,20.0,20,2,7.1,139,0,5,0.0,1,139.0
60,0,6.0,20,1,10.0,0,0,10,0.0,1,200.0
92,1,10.0,20,1,9.2,0,0,9,0.0,1,183.0
128,3,15.0,20,1,8.53,0,0,7,0.0,1,163.0
165,8,20.0,20,1,8.25,0,0,2,0.0,1,165.0
20,3,6.0,20,2,3.33,166,146,7,10.43,0,166.0
43,5,10.0,20,2,4.3,166,123,5,12.3,0,166.0
81,7,15.0,20,2,5.4,166,85,3,17.0,0,166.0
123,9,20.0,20,2,6.15,166,43,1,0.0,0,166.0
41,2,6.0,20,1,6.83,0,0,8,0.0,0,117.0
66,4,10.0,20,1,6.6,0,0,6,0.0,0,109.0
80,5,15.0,20,1,5.33,0,0,5,0.0,0,100.0
110,8,20.0,20,1,5.5,0,0,2,0.0,0,110.0
50,2,6.0,20,2,8.33,111,61,8,4.36,1,111.0
79,2,10.0,20,2,7.9,111,32,8,3.2,1,111.0
111,2,15.0,20,2,7.4,111,0,8,0.0,1,111.0
111,2,20.0,20,2,5.55,111,0,8,0.0,1,111.0
54,1,6.0,20,1,9.0,0,0,9,0.0,1,167.0
80,3,10.0,20,1,8.0,0,0,7,0.0,1,141.0
137,3,15.0,20,1,9.13,0,0,7,0.0,1,175.0
197,6,20.0,20,1,9.85,0,0,4,0.0,1,197.0
44,2,6.0,20,2,7.33,198,154,8,11.0,0,198.0
79,2,10.0,20,2,7.9,198,119,8,11.9,0,198.0
136,5,15.0,20,2,9.07,198,62,5,12.4,0,198.0
170,10,20.0,20,2,8.5,198,28,0,0.0,0,198.0
56,1,6.0,20,1,9.33,0,0,9,0.0,0,173.0
96,1,10.0,20,1,9.6,0,0,9,0.0,0,191.0
149,1,15.0,20,1,9.93,0,0,9,0.0,0,202.0
205,8,20.0,20,1,10.25,0,0,2,0.0,0,205.0
52,0,6.0,20,2,8.67,206,154,10,11.0,1,206.0
85,1,10.0,20,2,8.5,206,121,9,12.1,1,206.0
131,3,15.0,20,2,8.73,206,75,7,15.0,1,206.0
208,5,20.0,20,2,10.4,206,0,5,0.0,1,206.0
29,3,6.0,20,1,4.83,0,0,7,0.0,0,100.0
62,4,10.0,20,1,6.2,0,0,6,0.0,0,102.0
96,5,15.0,20,1,6.4,0,0,5,0.0,0,115.0
115,10,20.0,20,1,5.75,0,0,0,0.0,0,115.0
38,1,6.0,20,2,6.33,116,78,9,5.57,1,116.0
60,2,10.0,20,2,6.0,116,56,8,5.6,1,116.0
88,3,15.0,20,2,5.87,116,28,7,5.6,1,116.0
116,3,20.0,20,2,5.8,116,0,7,0.0,1,116.0
45,0,6.0,20,1,7.5,0,0,10,0.0,0,150.0
58,3,10.0,20,1,5.8,0,0,7,0.0,0,102.0
85,3,15.0,20,1,5.67,0,0,7,0.0,0,108.0
131,5,20.0,20,1,6.55,0,0,5,0.0,0,131.0
36,1,6.0,20,2,6.0,132,96,9,6.86,1,132.0
68,1,10.0,20,2,6.8,132,64,9,6.4,1,132.0
95,3,15.0,20,2,6.33,132,37,7,7.4,1,132.0
137,5,20.0,20,2,6.85,132,0,5,0.0,1,132.0
43,0,6.0,20,1,7.17,0,0,10,0.0,0,143.0
71,2,10.0,20,1,7.1,0,0,8,0.0,0,133.0
114,3,15.0,20,1,7.6,0,0,7,0.0,0,145.0
155,5,20.0,20,1,7.75,0,0,5,0.0,0,155.0
56,1,6.0,20,2,9.33,156,100,9,7.14,1,156.0
72,2,10.0,20,2,7.2,156,84,8,8.4,1,156.0
106,3,15.0,20,2,7.07,156,50,7,10.0,1,156.0
156,3,20.0,20,2,7.8,156,0,7,0.0,1,156.0
26,2,6.0,20,1,4.33,0,0,8,0.0,1,100.0
60,2,10.0,20,1,6.0,0,0,8,0.0,1,112.0
87,4,15.0,20,1,5.8,0,0,6,0.0,1,107.0
134,9,20.0,20,1,6.7,0,0,1,0.0,1,134.0
48,2,6.0,20,2,8.0,135,87,8,6.21,0,135.0
70,2,10.0,20,2,7.0,135,65,8,6.5,0,135.0
94,6,15.0,20,2,6.27,135,41,4,8.2,0,135.0
132,7,20.0,20,2,6.6,135,3,3,0.0,0,135.0
43,0,6.0,20,1,7.17,0,0,10,0.0,1,143.0
61,0,10.0,20,1,6.1,0,0,10,0.0,1,128.0
113,1,15.0,20,1,7.53,0,0,9,0.0,1,153.0
195,2,20.0,20,1,9.75,0,0,8,0.0,1,195.0
54,2,6.0,20,2,9.0,196,142,8,10.14,0,196.0
76,3,10.0,20,2,7.6,196,120,7,12.0,0,196.0
105,6,15.0,20,2,7.0,196,91,4,18.2,0,196.0
136,10,20.0,20,2,6.8,196,60,0,0.0,0,196.0
23,2,6.0,20,1,3.83,0,0,8,0.0,0,100.0
43,5,10.0,20,1,4.3,0,0,5,0.0,0,100.0
79,7,15.0,20,1,5.27,0,0,3,0.0,0,100.0
92,10,20.0,20,1,4.6,0,0,0,0.0,0,92.0
41,1,6.0,20,2,6.83,93,52,9,3.71,1,93.0
58,2,10.0,20,2,5.8,93,35,8,3.5,1,93.0
93,3,15.0,20,2,6.2,93,0,7,0.0,1,93.0
93,3,20.0,20,2,4.65,93,0,7,0.0,1,93.0
57,0,6.0,20,1,9.5,0,0,10,0.0,0,190.0
83,0,10.0,20,1,8.3,0,0,10,0.0,0,174.0
119,2,15.0,20,1,7.93,0,0,8,0.0,0,157.0
196,2,20.0,20,1,9.8,0,0,8,0.0,0,196.0
62,1,6.0,20,2,10.33,197,135,9,9.64,1,197.0
89,1,10.0,20,2,8.9,197,108,9,10.8,1,197.0
134,3,15.0,20,2,8.93,197,63,7,12.6,1,197.0
197,5,20.0,20,2,9.85,197,0,5,0.0,1,197.0
58,0,6.0,20,1,9.67,0,0,10,0.0,0,193.0
96,1,10.0,20,1,9.6,0,0,9,0.0,0,191.0
134,3,15.0,20,1,8.93,0,0,7,0.0,0,171.0
182,6,20.0,20,1,9.1,0,0,4,0.0,0,182.0
42,2,6.0,20,2,7.0,183,141,8,10.07,1,183.0
63,2,10.0,20,2,6.3,183,120,8,12.0,1,183.0
117,3,15.0,20,2,7.8,183,66,7,13.2,1,183.0
186,4,20.0,20,2,9.3,183,0,6,0.0,1,183.0
45,1,6.0,20,1,7.5,0,0,9,0.0,0,139.0
63,2,10.0,20,1,6.3,0,0,8,0.0,0,118.0
89,4,15.0,20,1,5.93,0,0,6,0.0,0,110.0
124,7,20.0,20,1,6.2,0,0,3,0.0,0,124.0
53,1,6.0,20,2,8.83,125,72,9,5.14,1,125.0
75,2,10.0,20,2,7.5,125,50,8,5.0,1,125.0
107,2,15.0,20,2,7.13,125,18,8,3.6,1,125.0
127,2,20.0,20,2,6.35,125,0,8,0.0,1,125.0
50,1,6.0,20,1,8.33,0,0,9,0.0,0,154.0
84,2,10.0,20,1,8.4,0,0,8,0.0,0,157.0
120,4,15.0,20,1,8.0,0,0,6,0.0,0,148.0
157,8,20.0,20,1,7.85,0,0,2,0.0,0,157.0
34,3,6.0,20,2,5.67,158,124,7,8.86,1,158.0
71,4,10.0,20,2,7.1,158,87,6,8.7,1,158.0
115,5,15.0,20,2,7.67,158,43,5,8.6,1,158.0
162,5,20.0,20,2,8.1,158,0,5,0.0,1,158.0
42,0,6.0,20,1,7.0,0,0,10,0.0,1,140.0
68,0,10.0,20,1,6.8,0,0,10,0.0,1,142.0
115,0,15.0,20,1,7.67,0,0,10,0.0,1,161.0
164,5,20.0,20,1,8.2,0,0,5,0.0,1,164.0
53,2,6.0,20,2,8.83,165,112,8,8.0,0,165.0
65,4,10.0,20,2,6.5,165,100,6,10.0,0,165.0
107,5,15.0,20,2,7.13,165,58,5,11.6,0,165.0
151,7,20.0,20,2,7.55,165,14,3,0.0,0,165.0
41,2,6.0,20,1,6.83,0,0,8,0.0,0,117.0
70,3,10.0,20,1,7.0,0,0,7,0.0,0,123.0
105,5,15.0,20,1,7.0,0,0,5,0.0,0,126.0
163,6,20.0,20,1,8.15,0,0,4,0.0,0,163.0
36,3,6.0,20,2,6.0,164,128,7,9.14,1,164.0
72,3,10.0,20,2,7.2,164,92,7,9.2,1,164.0
116,3,15.0,20,2,7.73,164,48,7,9.6,1,164.0
166,5,20.0,20,2,8.3,164,0,5,0.0,1,164.0
41,1,6.0,20,1,6.83,0,0,9,0.0,0,127.0
62,2,10.0,20,1,6.2,0,0,8,0.0,0,116.0
107,2,15.0,20,1,7.13,0,0,8,0.0,0,141.0
146,4,20.0,20,1,7.3,0,0,6,0.0,0,146.0
45,0,6.0,20,2,7.5,147,102,10,7.29,1,147.0
70,1,10.0,20,2,7.0,147,77,9,7.7,1,147.0
104,1,15.0,20,2,6.93,147,43,9,8.6,1,147.0
147,3,20.0,20,2,7.35,147,0,7,0.0,1,147.0
52,1,6.0,20,1,8.67,0,0,9,0.0,1,161.0
88,1,10.0,20,1,8.8,0,0,9,0.0,1,175.0
125,2,15.0,20,1,8.33,0,0,8,0.0,1,164.0
192,3,20.0,20,1,9.6,0,0,7,0.0,1,192.0
49,1,6.0,20,2,8.17,193,144,9,10.29,0,193.0
92,2,10.0,20,2,9.2,193,101,8,10.1,0,193.0
131,5,15.0,20,2,8.73,193,62,5,12.4,0,193.0
172,7,20.0,20,2,8.6,193,21,3,0.0,0,193.0
39,0,6.0,20,1,6.5,0,0,10,0.0,0,130.0
58,2,10.0,20,1,5.8,0,0,8,0.0,0,109.0
129,2,15.0,20,1,8.6,0,0,8,0.0,0,170.0
163,6,20.0,20,1,8.15,0,0,4,0.0,0,163.0
48,0,6.0,20,2,8.0,164,116,10,8.29,1,164.0
75,2,10.0,20,2,7.5,164,89,8,8.9,1,164.0
119,2,15.0,20,2,7.93,164,45,8,9.0,1,164.0
164,4,20.0,20,2,8.2,164,0,6,0.0,1,164.0
39,1,6.0,20,1,6.5,0,0,9,0.0,0,120.0
67,1,10.0,20,1,6.7,0,0,9,0.0,0,133.0
98,3,15.0,20,1,6.53,0,0,7,0.0,0,125.0
126,7,20.0,20,1,6.3,0,0,3,0.0,0,126.0
42,1,6.0,20,2,7.0,127,85,9,6.07,1,127.0
65,3,10.0,20,2,6.5,127,62,7,6.2,1,127.0
97,4,15.0,20,2,6.47,127,30,6,6.0,1,127.0
127,5,20.0,20,2,6.35,127,0,5,0.0,1,127.0
37,1,6.0,20,1,6.17,0,0,9,0.0,1,114.0
62,2,10.0,20,1,6.2,0,0,8,0.0,1,116.0
107,3,15.0,20,1,7.13,0,0,7,0.0,1,136.0
189,3,20.0,20,1,9.45,0,0,7,0.0,1,189.0
48,0,6.0,20,2,8.0,190,142,10,10.14,0,190.0
67,1,10.0,20,2,6.7,190,123,9,12.3,0,190.0
103,5,15.0,20,2,6.87,190,87,5,17.4,0,190.0
143,7,20.0,20,2,7.15,190,47,3,0.0,0,190.0
28,2,6.0,20,1,4.67,0,0,8,0.0,0,100.0
50,2,10.0,20,1,5.0,0,0,8,0.0,0,100.0
95,2,15.0,20,1,6.33,0,0,8,0.0,0,125.0
146,2,20.0,20,1,7.3,0,0,8,0.0,0,146.0
61,1,6.0,20,2,10.17,147,86,9,6.14,1,147.0
99,1,10.0,20,2,9.9,147,48,9,4.8,1,147.0
134,2,15.0,20,2,8.93,147,13,8,2.6,1,147.0
148,2,20.0,20,2,7.4,147,0,8,0.0,1,147.0
44,1,6.0,20,1,7.33,0,0,9,0.0,0,136.0
56,2,10.0,20,1,5.6,0,0,8,0.0,0,105.0
100,3,15.0,20,1,6.67,0,0,7,0.0,0,128.0
168,3,20.0,20,1,8.4,0,0,7,0.0,0,168.0
40,0,6.0,20,2,6.67,169,129,10,9.21,1,169.0
64,2,10.0,20,2,6.4,169,105,8,10.5,1,169.0
106,4,15.0,20,2,7.07,169,63,6,12.6,1,169.0
171,6,20.0,20,2,8.55,169,0,4,0.0,1,169.0
50,2,6.0,20,1,8.33,0,0,8,0.0,1,143.0
71,2,10.0,20,1,7.1,0,0,8,0.0,1,133.0
122,3,15.0,20,1,8.13,0,0,7,0.0,1,156.0
177,4,20.0,20,1,8.85,0,0,6,0.0,1,177.0
44,2,6.0,20,2,7.33,178,134,8,9.57,0,178.0
73,3,10.0,20,2,7.3,178,105,7,10.5,0,178.0
101,5,15.0,20,2,6.73,178,77,5,15.4,0,178.0
